"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: algo","Param: length"
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4318.144853,20.592401,"ns/op",ripemd160-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,17115.066166,75.533391,"ns/op",ripemd160-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,69897.153076,8239.301036,"ns/op",ripemd160-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,136768.604708,2004.771723,"ns/op",ripemd160-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,273426.278905,748.240992,"ns/op",ripemd160-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,56.004434,0.101416,"ns/op",ripemd256-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,525.717050,6.936790,"ns/op",ripemd256-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2025.056689,253.449972,"ns/op",ripemd256-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7845.169270,29.584226,"ns/op",ripemd256-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,31361.501615,165.393658,"ns/op",ripemd256-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,63459.968498,7662.820490,"ns/op",ripemd256-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,126934.171238,27382.086160,"ns/op",ripemd256-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,52.618920,4.701867,"ns/op",ripemd320-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2217.065834,322.502760,"ns/op",ripemd320-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8826.423105,1266.217689,"ns/op",ripemd320-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,35051.258918,4686.097059,"ns/op",ripemd320-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,140632.860312,17367.079124,"ns/op",ripemd320-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,283079.534425,40772.162535,"ns/op",ripemd320-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,560711.763205,833.374393,"ns/op",ripemd320-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.885603,3.618157,"ns/op",sha0-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,530.868682,6.885885,"ns/op",sha0-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2055.613129,17.854245,"ns/op",sha0-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8240.257648,748.852581,"ns/op",sha0-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,33486.957274,5002.797364,"ns/op",sha0-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,65644.214760,5929.026079,"ns/op",sha0-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,129043.506638,729.840159,"ns/op",sha0-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,16.182980,0.017448,"ns/op",sha1-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,481.708802,73.000478,"ns/op",sha1-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1894.684994,272.158996,"ns/op",sha1-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7371.471889,20.288205,"ns/op",sha1-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,29437.768747,28.110575,"ns/op",sha1-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,59846.588936,8587.024927,"ns/op",sha1-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,117744.647516,697.839275,"ns/op",sha1-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,27.072699,3.724411,"ns/op",sha1-jacksum-alt,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,553.960873,83.545564,"ns/op",sha1-jacksum-alt,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2173.384320,216.088106,"ns/op",sha1-jacksum-alt,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8441.042913,744.052278,"ns/op",sha1-jacksum-alt,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,34306.102076,9790.329770,"ns/op",sha1-jacksum-alt,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,67299.889016,9679.586555,"ns/op",sha1-jacksum-alt,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,133632.605440,9959.314551,"ns/op",sha1-jacksum-alt,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.770137,0.311170,"ns/op",sha224-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,807.190964,6.388466,"ns/op",sha224-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3193.523939,473.020249,"ns/op",sha224-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,12478.015525,70.444740,"ns/op",sha224-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,50736.618796,7336.083242,"ns/op",sha224-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,99614.828229,927.550275,"ns/op",sha224-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,202277.837332,21864.976083,"ns/op",sha224-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,23.317316,3.535012,"ns/op",sha256-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,685.295005,1.491184,"ns/op",sha256-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2729.615109,322.244572,"ns/op",sha256-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,10656.071056,28.046231,"ns/op",sha256-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,43226.962375,3952.029094,"ns/op",sha256-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,87803.040342,13842.238300,"ns/op",sha256-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,175492.560735,23681.828819,"ns/op",sha256-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.511528,0.237755,"ns/op",sha256-jacksum-alt,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,806.131831,6.467157,"ns/op",sha256-jacksum-alt,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3155.373272,58.288384,"ns/op",sha256-jacksum-alt,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,12739.555893,1191.167790,"ns/op",sha256-jacksum-alt,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,49881.168312,416.152840,"ns/op",sha256-jacksum-alt,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,99827.603170,727.977211,"ns/op",sha256-jacksum-alt,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,199041.578702,1118.662928,"ns/op",sha256-jacksum-alt,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,23.473363,2.473610,"ns/op",sha384-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,597.226542,54.850848,"ns/op",sha384-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2248.947885,12.543863,"ns/op",sha384-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9055.937713,1346.649315,"ns/op",sha384-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,35596.735924,117.761197,"ns/op",sha384-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,71148.419176,500.639673,"ns/op",sha384-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,142154.875159,330.816243,"ns/op",sha384-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,27.155319,0.088750,"ns/op",sha384-jacksum-alt,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,557.663204,7.323026,"ns/op",sha384-jacksum-alt,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2127.047541,19.635015,"ns/op",sha384-jacksum-alt,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8539.584263,31.404543,"ns/op",sha384-jacksum-alt,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,33464.755735,61.998732,"ns/op",sha384-jacksum-alt,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,67962.457222,617.528930,"ns/op",sha384-jacksum-alt,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,136986.696756,20772.135167,"ns/op",sha384-jacksum-alt,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,22.344955,3.218879,"ns/op",sha512-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,572.823835,1.576931,"ns/op",sha512-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2252.926501,11.851946,"ns/op",sha512-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8914.005227,24.889773,"ns/op",sha512-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,35590.719708,82.768263,"ns/op",sha512-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,71108.194270,145.676268,"ns/op",sha512-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,143182.348013,506.069082,"ns/op",sha512-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,27.112835,0.125197,"ns/op",sha512-jacksum-alt,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,551.192462,6.474574,"ns/op",sha512-jacksum-alt,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2122.899995,9.397449,"ns/op",sha512-jacksum-alt,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,8613.489225,1259.980991,"ns/op",sha512-jacksum-alt,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,34732.116784,3674.799459,"ns/op",sha512-jacksum-alt,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,68214.638801,9536.365319,"ns/op",sha512-jacksum-alt,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,133729.699902,598.521040,"ns/op",sha512-jacksum-alt,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,19.046816,0.079023,"ns/op",sum16-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,42.176340,6.037092,"ns/op",sum16-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,153.620772,2.577872,"ns/op",sum16-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,604.723983,105.044161,"ns/op",sum16-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2304.013395,3.270823,"ns/op",sum16-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4595.779149,17.078224,"ns/op",sum16-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9463.474828,1509.867928,"ns/op",sum16-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,19.384805,2.620330,"ns/op",sum24-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,41.409458,0.070815,"ns/op",sum24-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,152.573620,5.164473,"ns/op",sum24-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,589.951658,46.364242,"ns/op",sum24-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2342.702799,334.709913,"ns/op",sum24-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4594.946542,16.238018,"ns/op",sum24-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9494.107872,1401.879821,"ns/op",sum24-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,19.099153,2.555764,"ns/op",sum32-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,41.625842,5.161012,"ns/op",sum32-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,152.818536,6.026683,"ns/op",sum32-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,582.426823,6.024218,"ns/op",sum32-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2365.723267,301.520429,"ns/op",sum32-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4593.054506,3.811766,"ns/op",sum32-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9333.718978,918.243686,"ns/op",sum32-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,19.415197,2.878776,"ns/op",sum8-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,42.125528,4.076020,"ns/op",sum8-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,155.236700,4.288620,"ns/op",sum8-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,594.449558,89.356874,"ns/op",sum8-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2303.063745,3.144300,"ns/op",sum8-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4594.242078,24.043465,"ns/op",sum8-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9187.324515,40.896222,"ns/op",sum8-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,40.749409,4.084731,"ns/op",sumbsd-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,154.562323,6.014377,"ns/op",sumbsd-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,607.677076,8.163083,"ns/op",sumbsd-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2423.104141,4.807172,"ns/op",sumbsd-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9685.845923,66.000681,"ns/op",sumbsd-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,19853.181752,2866.947195,"ns/op",sumbsd-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,38852.912122,235.228613,"ns/op",sumbsd-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,17.264615,1.350124,"ns/op",sumsysv-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,41.656149,5.577187,"ns/op",sumsysv-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,154.109715,0.219095,"ns/op",sumsysv-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,584.544391,4.459742,"ns/op",sumsysv-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2305.905916,5.251484,"ns/op",sumsysv-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4596.620128,13.850509,"ns/op",sumsysv-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9182.774237,17.909930,"ns/op",sumsysv-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.972008,4.050004,"ns/op",tiger-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,397.043672,2.156666,"ns/op",tiger-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1536.626050,204.951917,"ns/op",tiger-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5974.086091,30.218471,"ns/op",tiger-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,23820.877741,36.080412,"ns/op",tiger-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,47625.437315,248.581810,"ns/op",tiger-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,95684.335302,1413.700141,"ns/op",tiger-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.404538,3.094498,"ns/op",tiger-jacksum-tree,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,29.479784,12.357180,"ns/op",tiger-jacksum-tree,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,35.736062,9.559664,"ns/op",tiger-jacksum-tree,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,6594.933233,77.743960,"ns/op",tiger-jacksum-tree,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26277.536930,189.700259,"ns/op",tiger-jacksum-tree,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,52475.834528,505.369712,"ns/op",tiger-jacksum-tree,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,105088.500051,1056.404644,"ns/op",tiger-jacksum-tree,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.517212,0.283816,"ns/op",tiger128-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,398.065657,11.853433,"ns/op",tiger128-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1509.672594,3.786444,"ns/op",tiger128-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5983.469563,47.267650,"ns/op",tiger128-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,23829.608494,97.245834,"ns/op",tiger128-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,47627.340616,248.915336,"ns/op",tiger128-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,95666.425289,1384.673619,"ns/op",tiger128-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.539995,0.124461,"ns/op",tiger160-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,397.641100,0.840259,"ns/op",tiger160-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1538.954170,217.769215,"ns/op",tiger160-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5978.441319,44.821481,"ns/op",tiger160-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,23795.541387,112.848002,"ns/op",tiger160-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,48089.831102,3889.879819,"ns/op",tiger160-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,95617.937295,1468.896750,"ns/op",tiger160-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.452172,0.258087,"ns/op",tiger2-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,398.676126,4.551709,"ns/op",tiger2-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1508.675028,2.488629,"ns/op",tiger2-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,5969.104635,33.139490,"ns/op",tiger2-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,23804.803725,40.482459,"ns/op",tiger2-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,47620.605018,348.542189,"ns/op",tiger2-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,95668.661513,1385.271071,"ns/op",tiger2-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,28.010209,4.292917,"ns/op",tiger2-jacksum-tree,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,34.400234,27.179906,"ns/op",tiger2-jacksum-tree,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,48.292336,5.461214,"ns/op",tiger2-jacksum-tree,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,6585.876981,121.492138,"ns/op",tiger2-jacksum-tree,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26788.679640,3676.820620,"ns/op",tiger2-jacksum-tree,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,52638.364567,488.835782,"ns/op",tiger2-jacksum-tree,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,105121.630621,1533.747631,"ns/op",tiger2-jacksum-tree,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.450107,0.057434,"ns/op",whirlpool0-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1871.931920,25.692494,"ns/op",whirlpool0-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7511.591465,407.483841,"ns/op",whirlpool0-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,30047.760865,596.430686,"ns/op",whirlpool0-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,119451.876075,2117.088608,"ns/op",whirlpool0-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,240925.706043,23513.863464,"ns/op",whirlpool0-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,481709.199570,1818.922722,"ns/op",whirlpool0-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.456510,0.081799,"ns/op",whirlpool1-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1941.368634,280.425667,"ns/op",whirlpool1-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7526.689865,102.756377,"ns/op",whirlpool1-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,30851.540937,128.044337,"ns/op",whirlpool1-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,118028.587149,3755.494243,"ns/op",whirlpool1-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,248414.670650,592.774984,"ns/op",whirlpool1-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,490858.549844,68180.762293,"ns/op",whirlpool1-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,27.231707,4.269570,"ns/op",whirlpool2-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1975.138802,330.593987,"ns/op",whirlpool2-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7626.596560,1150.343931,"ns/op",whirlpool2-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,31177.428483,4348.771502,"ns/op",whirlpool2-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,126100.621070,16741.090797,"ns/op",whirlpool2-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,237269.843836,37916.724494,"ns/op",whirlpool2-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,477592.864972,3775.094547,"ns/op",whirlpool2-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,15.863849,4.612196,"ns/op",xor8-jacksum,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,41.275511,4.530604,"ns/op",xor8-jacksum,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,159.208858,28.635356,"ns/op",xor8-jacksum,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,585.807937,8.177129,"ns/op",xor8-jacksum,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2358.379524,286.543530,"ns/op",xor8-jacksum,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4605.085006,34.081277,"ns/op",xor8-jacksum,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,9473.445055,1487.673881,"ns/op",xor8-jacksum,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,45.331361,14.701845,"ns/op",xxh32-jpountz-jni,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,56.865669,11.182426,"ns/op",xxh32-jpountz-jni,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,108.804278,0.427379,"ns/op",xxh32-jpountz-jni,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,328.498221,1.888810,"ns/op",xxh32-jpountz-jni,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1187.898092,2.332574,"ns/op",xxh32-jpountz-jni,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2330.749986,8.230147,"ns/op",xxh32-jpountz-jni,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4870.438799,814.394405,"ns/op",xxh32-jpountz-jni,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,26.121419,3.761350,"ns/op",xxh32-jpountz-safe,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,67.444133,9.356206,"ns/op",xxh32-jpountz-safe,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,233.550211,0.984489,"ns/op",xxh32-jpountz-safe,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,908.723718,3.182529,"ns/op",xxh32-jpountz-safe,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,3592.209580,21.349620,"ns/op",xxh32-jpountz-safe,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,7168.127562,22.005450,"ns/op",xxh32-jpountz-safe,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,14399.953027,146.915626,"ns/op",xxh32-jpountz-safe,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,14.513508,2.060828,"ns/op",xxh32-jpountz-unsafe,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,32.296354,8.781907,"ns/op",xxh32-jpountz-unsafe,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,102.609195,1.639741,"ns/op",xxh32-jpountz-unsafe,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,322.034960,18.104731,"ns/op",xxh32-jpountz-unsafe,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,1211.150038,18.006652,"ns/op",xxh32-jpountz-unsafe,8192
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,2327.549615,10.749781,"ns/op",xxh32-jpountz-unsafe,16384
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,4735.699412,40.982909,"ns/op",xxh32-jpountz-unsafe,32768
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,44.830751,4.486205,"ns/op",xxh64-jpountz-jni,32
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,51.023885,0.620431,"ns/op",xxh64-jpountz-jni,128
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,77.120173,0.844600,"ns/op",xxh64-jpountz-jni,512
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,191.421272,13.784803,"ns/op",xxh64-jpountz-jni,2048
"au.com.acegi.hashbench.HashBench.withArray","avgt",1,5,620.721180,2.017443,"ns/op",xxh64-jpountz-jni,8192
